year,month,fossil_pct,oil_pct,renewables_kWh,temperature,electricity_consumption_GWh,date,month_sin,month_cos,quarter_sin,quarter_cos,year_normalized,month_normalized,quarter,is_first_half,is_summer,is_winter,consumption_lag_1,consumption_lag_3,consumption_lag_6,consumption_lag_12,consumption_ma_3,consumption_ema_3,consumption_ma_6,consumption_ema_6,consumption_ma_12,consumption_ema_12,consumption_trend_3m,consumption_mom,temp_consumption_interaction,fossil_renewables_ratio,energy_mix_complexity,temp_anomaly,temp_rolling_avg,consumption_velocity,consumption_acceleration,renewables_normalized,energy_diversification,sustainability_score
2000,11,92.945967488722,26.41518980102938,65699157.92429856,15.42,1193.59,2000-11-01,-0.5000000000000004,0.8660254037844384,-1.0,-2.4499125789312946e-15,0.0,0.9090909090909091,4,0,0,0,1206.68,1227.13,1292.41,1261.78,1196.7099999999998,1202.43125,1220.67,1218.380681670131,1251.0263636363636,1237.0279304345765,-54.3163636363638,0.045677868944326565,18607.0056,87.21595283021176,24.551853724548977,-0.4137500000000003,15.286666666666667,-13.090000000000146,-29.91000000000031,0.06569915792429856,0.24551853724548978,0.07060935545891539
2000,12,93.80975838195177,25.45985414337247,70104275.2407933,16.52,1238.72,2000-12-01,-2.4492935982947064e-16,1.0,-7.347880794884119e-16,1.0,0.0,1.0,4,0,0,1,1193.59,1189.86,1276.51,1261.78,1212.9966666666667,1220.575625,1214.3716666666667,1224.1919154786651,1250.0008333333333,1237.288248829257,-37.004166666666606,0.042412618333657365,19718.106799999998,87.66412820922787,23.883827656295054,-0.413333333333334,15.65333333333333,45.13000000000011,58.220000000000255,0.07010427524079331,0.23883827656295054,0.07465068215346025
2001,1,92.48642673847992,15.27263648879774,197279802.8822211,18.55,1316.97,2001-01-01,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.043478260869565216,0.0,1,1,0,1,1238.72,1206.68,1230.25,1261.78,1249.76,1268.7728124999999,1228.825,1250.6999396276178,1254.6,1249.546979778602,-4.839999999999918,0.043739796160978894,22978.256,77.24712846223298,14.125115757246274,0.11666666666666714,16.830000000000002,78.25,33.11999999999989,0.1972798028822211,0.14125115757246273,0.21307637612957958
2001,2,93.38698110139262,15.42336882750724,213473313.7465464,20.05,1358.5,2001-02-01,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.043478260869565216,0.09090909090909091,1,1,0,1,1316.97,1193.59,1227.13,1309.42,1304.73,1313.63640625,1250.72,1281.4999568768699,1258.6899999999998,1266.3089828895863,46.04000000000019,0.03748224404698264,26405.2485,76.95841354192154,14.403418532142267,0.11666666666666714,18.373333333333335,41.52999999999997,-36.72000000000003,0.21347331374654638,0.14403418532142265,0.22834549926798994
2001,3,93.06375276138633,15.966062930275946,199257657.5850752,21.15,1407.33,2001-03-01,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.043478260869565216,0.18181818181818182,1,1,0,0,1358.5,1238.72,1189.86,1287.12,1360.9333333333334,1360.4832031249998,1286.965,1317.4513977691927,1268.7075,1288.0045239834963,92.22583333333341,0.09339455528622054,28732.274999999998,77.60113281143207,14.85861733115936,0.11874999999999858,19.916666666666668,48.82999999999993,7.2999999999999545,0.1992576575850752,0.1485861733115936,0.213878951501041
2001,4,92.44460116336349,16.854444637160483,212305727.44968864,21.55,1368.63,2001-04-01,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.043478260869565216,0.2727272727272727,2,1,0,0,1407.33,1316.97,1206.68,1286.54,1378.1533333333334,1364.5566015625,1313.9566666666667,1332.0738555494233,1275.5483333333334,1300.4084433706507,102.60500000000002,0.06380679963312463,30327.961499999998,76.25518800264844,15.581024123122916,0.11666666666666714,20.916666666666668,-38.69999999999982,-87.52999999999975,0.21230572744968865,0.15581024123122916,0.22940909008286497
2001,5,92.237515583695,16.511593620869117,210954306.680636,21.15,1394.11,2001-05-01,0.49999999999999994,-0.8660254037844387,1.0,3.061616997868383e-16,0.043478260869565216,0.36363636363636365,2,1,0,0,1368.63,1358.5,1193.59,1292.41,1390.0233333333333,1379.3333007812498,1347.3766666666668,1349.798468249588,1284.0233333333333,1314.8240674674737,106.0,0.07869019893067986,28946.5245,76.16927829137381,15.22988373916554,0.11874999999999858,21.283333333333335,25.47999999999979,64.17999999999961,0.210954306680636,0.15229883739165542,0.2284600201198032
2001,6,94.53476027238202,15.02876006742763,203753783.62209,20.05,1353.85,2001-06-01,1.2246467991473532e-16,-1.0,3.6739403974420594e-16,-1.0,0.043478260869565216,0.45454545454545453,2,1,1,0,1394.11,1407.33,1238.72,1276.51,1372.1966666666667,1366.5916503906249,1366.5649999999998,1350.9560487497056,1290.4683333333332,1320.8280570878624,81.72833333333347,0.06058706943149672,27951.9055,78.53330270574712,14.207402301654188,0.11666666666666714,20.916666666666668,-40.25999999999999,-65.73999999999978,0.20375378362209,0.14207402301654187,0.21530543643333244
2001,7,94.81025950995097,16.127267017614564,203184017.079546,18.55,1322.83,2001-07-01,-0.4999999999999997,-0.8660254037844388,-1.0,-4.286263797015736e-16,0.043478260869565216,0.5454545454545454,3,0,1,0,1353.85,1368.63,1316.97,1230.25,1356.93,1344.7108251953123,1367.5416666666667,1342.9200348212182,1298.1833333333332,1321.1360483051144,58.7466666666669,0.07525299735826052,25113.9175,78.7994672170606,15.290303711263098,0.11666666666666714,19.916666666666668,-31.019999999999982,9.240000000000009,0.203184017079546,0.15290303711263098,0.21408014068093764
2001,8,93.15389619747116,15.531037408012942,211424477.31651905,17.05,1314.48,2001-08-01,-0.8660254037844385,-0.5000000000000004,-4.898587196589413e-16,1.0,0.043478260869565216,0.6363636363636364,3,0,1,0,1322.83,1394.11,1358.5,1227.13,1330.3866666666665,1329.5954125976561,1360.2050000000002,1334.7943105865845,1305.4624999999999,1320.1120408735583,24.92416666666668,0.07118235231801018,22554.2515,76.8961647562385,14.46776646545079,0.11666666666666714,18.55,-8.349999999999909,22.670000000000073,0.21142447731651906,0.1446776646545079,0.22671918915732384
2001,9,94.88258746005316,15.825100614283349,198816811.71179947,15.95,1314.81,2001-09-01,-1.0,-1.8369701987210297e-16,1.0,5.51091059616309e-16,0.043478260869565216,0.7272727272727273,3,0,0,0,1314.48,1353.85,1407.33,1189.86,1317.3733333333332,1322.2027062988282,1344.7849999999999,1329.084507561846,1315.875,1319.296342277626,1.4983333333332212,0.10501235439463463,20965.956,79.14686091578047,15.015264930988808,0.11624999999999908,17.183333333333334,0.32999999999992724,8.679999999999836,0.19881681171179946,0.1501526493098881,0.2093192205312536
2001,10,94.50330437817486,16.00322515909844,212279322.36095223,15.55,1288.15,2001-10-01,-0.8660254037844386,0.5000000000000001,6.123233995736766e-16,-1.0,0.043478260869565216,0.8181818181818182,4,0,0,0,1314.81,1322.83,1368.63,1206.68,1305.8133333333333,1305.1763531494141,1331.3716666666667,1317.3889339727473,1322.6641666666667,1314.5045973118374,-16.850833333333412,0.06751582855438065,20445.2955,77.95505758039879,15.123576582427459,0.11666666666666892,16.183333333333334,-26.659999999999854,-26.98999999999978,0.21227932236095223,0.1512357658242746,0.22438890877676934
2001,11,93.78914772047015,15.735752800676549,196870409.767801,15.95,1263.04,2001-11-01,-0.5000000000000004,0.8660254037844384,-1.0,-2.4499125789312946e-15,0.043478260869565216,0.9090909090909091,4,0,0,0,1288.15,1314.48,1394.11,1193.59,1288.6666666666667,1284.1081765747072,1309.5266666666666,1301.8606671233908,1328.4516666666666,1306.5869669561703,-39.784999999999854,0.05818580919746319,20545.9925,78.36199053385047,14.758428439154548,0.11624999999999908,15.816666666666668,-25.110000000000127,1.5499999999997272,0.19687040976780099,0.14758428439154547,0.20968388205411134
2001,12,92.31523678938436,16.15349158648701,202842127.77333188,17.05,1297.31,2001-12-01,-2.4492935982947064e-16,1.0,-7.347880794884119e-16,1.0,0.043478260869565216,1.0,4,0,0,1,1263.04,1314.81,1353.85,1238.72,1282.8333333333333,1290.7090882873536,1300.1033333333332,1300.5604765167077,1333.3341666666668,1305.1597412706055,-50.5008333333335,0.047298824593128286,21534.832,76.7475919389985,14.912134007818763,0.11666666666666714,16.183333333333334,34.26999999999998,59.38000000000011,0.20284212777333188,0.14912134007818764,0.21948991835146406
2002,1,93.14888550143245,16.454942235875663,190159880.94274145,18.22,1390.0,2002-01-01,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.08695652173913043,0.0,1,1,0,1,1297.31,1288.15,1322.83,1316.97,1316.7833333333335,1340.3545441436768,1311.2983333333334,1326.1146260833625,1339.42,1318.2120887674355,-22.636666666666542,0.05545304752575997,23636.988199999996,78.26585906058939,15.327595302622669,-0.2133333333333347,17.073333333333334,92.69000000000005,58.42000000000007,0.19015988094274144,0.15327595302622668,0.2039272425833125
2002,2,95.2515839619853,17.917223175346912,196835114.8801862,19.72,1495.7,2002-02-01,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.08695652173913043,0.09090909090909091,1,1,0,1,1390.0,1263.04,1314.48,1358.5,1394.3366666666668,1418.0272720718385,1341.5016666666668,1374.5675900595447,1350.8533333333332,1345.517921264753,43.483333333333576,0.10099374309900622,27410.8,79.5862210071609,17.066438876521854,-0.2133333333333347,18.33,105.70000000000005,13.009999999999991,0.1968351148801862,0.17066438876521853,0.20643088106293053
2002,3,94.87350723565493,16.674122533990147,201869045.536909,20.82,1491.47,2002-03-01,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.08695652173913043,0.18181818181818182,1,1,0,0,1495.7,1297.31,1314.81,1407.33,1459.0566666666666,1454.7486360359194,1370.945,1407.9682786139606,1357.865,1367.9720872240218,101.1916666666666,0.05978697249401366,31140.474000000002,78.93830662164383,15.81932484876711,-0.21124999999999972,19.58666666666667,-4.230000000000018,-109.93000000000006,0.20186904553690901,0.1581932484876711,0.21255300705702845
2002,4,94.88481147044978,18.09316501606506,190708659.03754795,21.22,1469.44,2002-04-01,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.08695652173913043,0.2727272727272727,2,1,0,0,1491.47,1390.0,1288.15,1368.63,1485.5366666666666,1462.0943180179597,1401.1599999999999,1425.5316275814005,1366.2658333333331,1383.5825353434032,119.27083333333348,0.07365759920504433,31648.9934,79.68768073555907,17.167665514530707,-0.2133333333333347,20.58666666666667,-22.029999999999973,-17.799999999999955,0.19070865903754794,0.17167665514530706,0.2007780571285108
2002,5,93.1462964925834,17.15519799347059,200421069.8188144,20.82,1495.92,2002-05-01,0.49999999999999994,-0.8660254037844387,1.0,3.061616997868383e-16,0.08695652173913043,0.36363636363636365,2,1,0,0,1469.44,1495.7,1263.04,1394.11,1485.61,1479.00715900898,1439.9733333333334,1445.6425911295719,1374.75,1400.8652222136488,110.8599999999999,0.07302867062140006,30593.740800000003,77.59468642669063,15.979431586887836,-0.21124999999999972,20.953333333333333,26.480000000000018,48.50999999999999,0.20042106981881438,0.15979431586887835,0.2149372976274242
2002,6,92.48334739655115,17.322477021373206,192639588.9302888,19.72,1419.45,2002-06-01,1.2246467991473532e-16,-1.0,3.6739403974420594e-16,-1.0,0.08695652173913043,0.45454545454545453,2,1,1,0,1495.92,1491.47,1297.31,1353.85,1461.6033333333332,1449.22857950449,1460.33,1438.1589936639798,1380.2166666666665,1403.7244187961644,81.38666666666677,0.048454407799978005,29499.5424,77.5450926289492,16.02040660136433,-0.2133333333333347,20.586666666666662,-76.47000000000003,-102.95000000000005,0.1926395889302888,0.1602040660136433,0.20807153159539452
2002,7,92.82208710695863,16.976212759025334,202847076.91948143,18.22,1398.14,2002-07-01,-0.4999999999999997,-0.8660254037844388,-1.0,-4.286263797015736e-16,0.08695652173913043,0.5454545454545454,3,0,1,0,1419.45,1469.44,1390.0,1322.83,1437.8366666666668,1423.6842897522451,1461.6866666666667,1426.7249954742715,1386.4925,1402.8652774429083,51.34416666666675,0.05693097374568179,25862.379,77.16865168320324,15.75767499464512,-0.2133333333333347,19.586666666666662,-21.309999999999945,55.16000000000008,0.20284707691948142,0.15757674994645118,0.21829802066971749
2002,8,94.01886287018768,17.707020334008433,191594918.40760508,16.72,1425.17,2002-08-01,-0.8660254037844385,-0.5000000000000004,-4.898587196589413e-16,1.0,0.08695652173913043,0.6363636363636364,3,0,1,0,1398.14,1495.92,1495.7,1314.48,1414.2533333333333,1424.4271448761226,1449.9316666666666,1426.2807110530512,1395.716666666667,1406.2967732209224,18.536666666666406,0.08420820400462548,23376.9008,78.90169840253292,16.647939166227637,-0.2133333333333347,18.22,27.029999999999973,48.33999999999992,0.1915949184076051,0.16647939166227635,0.20356697113081373
2002,9,95.34983288978393,16.804547007868806,194190383.1551996,15.62,1367.84,2002-09-01,-1.0,-1.8369701987210297e-16,1.0,5.51091059616309e-16,0.08695652173913043,0.7272727272727273,3,0,0,0,1425.17,1419.45,1491.47,1314.81,1397.05,1396.1335724380613,1429.3266666666668,1409.5833650378936,1400.1358333333335,1400.3803465715496,-3.0858333333335395,0.04033282375400238,22261.1554,79.84475024648732,16.02310748988809,-0.213750000000001,16.853333333333335,-57.330000000000155,-84.36000000000013,0.1941903831551996,0.16023107489888092,0.2034475884095382
2002,10,93.31701248809,16.374756310927143,196372048.8082892,15.22,1351.83,2002-10-01,-0.8660254037844386,0.5000000000000001,6.123233995736766e-16,-1.0,0.08695652173913043,0.8181818181818182,4,0,0,0,1367.84,1398.14,1469.44,1288.15,1381.6133333333335,1373.9817862190307,1409.7250000000001,1393.0824035984954,1405.4425,1392.911062483619,-23.82916666666665,0.0494352365795907,20818.5248,77.99999388237417,15.280433391562187,-0.21333333333333115,15.853333333333333,-16.00999999999999,41.320000000000164,0.1963720488082892,0.15280433391562187,0.2102101572059214
2002,11,92.61692725870756,16.8582753446913,202174142.133785,15.62,1334.12,2002-11-01,-0.5000000000000004,0.8660254037844384,-1.0,-2.4499125789312946e-15,0.08695652173913043,0.9090909090909091,4,0,0,0,1351.83,1425.17,1495.92,1263.04,1351.263333333333,1354.0508931095153,1382.7583333333332,1376.2360025703538,1411.3658333333333,1383.866283639985,-60.10250000000019,0.05627691917912325,21115.5846,77.04119063342871,15.613616613065373,-0.213750000000001,15.486666666666666,-17.710000000000036,-1.7000000000000455,0.202174142133785,0.15613616613065373,0.21805526575493553
2002,12,92.89717562123126,17.279887936773203,203677289.6177468,16.72,1360.91,2002-12-01,-2.4492935982947064e-16,1.0,-7.347880794884119e-16,1.0,0.08695652173913043,1.0,4,0,0,1,1334.12,1367.84,1419.45,1297.31,1348.9533333333331,1357.4804465547577,1373.0016666666668,1371.8571446931098,1416.6658333333332,1380.3345476953718,-67.71250000000009,0.049024519968241975,22306.486399999998,77.17780872208091,16.052527843776158,-0.2133333333333347,15.853333333333333,26.79000000000019,44.50000000000023,0.2036772896177468,0.16052527843776157,0.2190144896951551
2003,1,89.94038198410232,19.63589468585358,197964963.470703,18.4,1498.56,2003-01-01,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.13043478260869565,0.0,1,1,0,1,1360.91,1351.83,1398.14,1390.0,1397.8633333333335,1428.0202232773788,1389.7383333333335,1408.0579604950785,1425.7124999999999,1398.523078819161,-27.849166666666406,0.07810071942446029,25040.744,75.0776397696391,17.660598686452758,-0.03333333333333499,16.913333333333334,137.64999999999986,110.85999999999967,0.197964963470703,0.17660598686452755,0.21986242073657133
2003,2,89.10790189610778,20.041888015844894,191855199.748554,19.9,1496.67,2003-02-01,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.13043478260869565,0.09090909090909091,1,1,0,1,1498.56,1334.12,1425.17,1495.7,1452.0466666666669,1462.3451116386896,1401.655,1433.3756860679132,1425.7933333333333,1413.6226051546746,26.253333333333558,0.000648525773885078,29821.343999999997,74.7640333447443,17.85890591128685,-0.03333333333333499,18.34,-1.8899999999998727,-139.53999999999974,0.191855199748554,0.1785890591128685,0.2150652528203052
2003,3,88.95935801060885,19.553068911042903,198825208.45360515,21.0,1507.32,2003-03-01,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.13043478260869565,0.18181818181818182,1,1,0,0,1496.67,1360.91,1367.84,1491.47,1500.8500000000001,1484.8325558193446,1424.9016666666666,1454.5026329056523,1427.1141666666665,1428.0375889770326,73.73583333333363,0.010627099438808685,31430.07,74.20544495002719,17.394284574635716,-0.03125,19.766666666666666,10.649999999999864,12.539999999999736,0.19882520845360516,0.17394284574635716,0.2232502152439959
2003,4,90.3733117608424,18.824274575062294,198192418.45461297,21.4,1545.29,2003-04-01,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.13043478260869565,0.2727272727272727,2,1,0,0,1507.32,1498.56,1351.83,1469.44,1516.4266666666665,1515.0612779096723,1457.1449999999998,1480.4418806468943,1433.4350000000002,1446.0764214421044,82.99166666666633,0.0516183035714286,32256.647999999997,75.42470672398576,17.012120348438035,-0.03333333333333499,20.766666666666666,37.97000000000003,27.320000000000164,0.19819241845461297,0.17012120348438037,0.2190617482628643
2003,5,90.90984580025196,19.14475371726749,203888174.2044768,21.0,1539.35,2003-05-01,0.49999999999999994,-0.8660254037844387,1.0,3.061616997868383e-16,0.13043478260869565,0.36363636363636365,2,1,0,0,1545.29,1496.67,1334.12,1495.92,1530.653333333333,1527.205638954836,1491.3500000000001,1497.2727718906388,1437.0541666666668,1460.4262027587038,93.59916666666618,0.029032301192577048,32451.09,75.5135300339043,17.404466083205882,-0.03125,21.133333333333333,-5.940000000000055,-43.91000000000008,0.2038881742044768,0.17404466083205883,0.22402869976504494
2003,6,89.86023163909533,18.5982300671476,203653036.03386065,19.9,1558.93,2003-06-01,1.2246467991473532e-16,-1.0,3.6739403974420594e-16,-1.0,0.13043478260869565,0.45454545454545453,2,1,1,0,1539.35,1507.32,1360.91,1419.45,1547.8566666666666,1543.0678194774182,1524.3533333333332,1514.8891227790277,1448.6775,1475.5806331035185,99.17916666666656,0.09826341188488508,30633.064999999995,74.65625803195948,16.712412619110708,-0.03333333333333499,20.766666666666666,19.580000000000155,25.52000000000021,0.20365303603386065,0.1671241261911071,0.2263811823549776
2003,7,89.61085746909002,19.691251116734776,201553513.3639628,18.4,1496.25,2003-07-01,-0.4999999999999997,-0.8660254037844388,-1.0,-4.286263797015736e-16,0.13043478260869565,0.5454545454545454,3,0,1,0,1558.93,1545.29,1498.56,1398.14,1531.51,1519.658909738709,1523.9683333333332,1509.563659127877,1456.8533333333335,1478.760535702977,74.65666666666652,0.07017179967671328,28684.311999999998,74.5791647832717,17.645498972097798,-0.03333333333333499,19.766666666666666,-62.680000000000064,-82.26000000000022,0.2015535133639628,0.17645498972097798,0.2246701447853269
2003,8,90.42598432101258,18.85498760646732,187407378.5941263,16.9,1497.31,2003-08-01,-0.8660254037844385,-0.5000000000000004,-4.898587196589413e-16,1.0,0.13043478260869565,0.6363636363636364,3,0,1,0,1496.25,1539.35,1496.67,1425.17,1517.4966666666667,1508.4844548693545,1524.075,1506.0626136627693,1462.865,1481.6142994409804,54.63166666666666,0.050618522702554625,25286.624999999996,76.15413711516234,17.049808136753,-0.03333333333333499,18.4,1.0599999999999454,63.74000000000001,0.18740737859412632,0.17049808136753003,0.20702053669978815
2003,9,91.53828675743456,19.637485939212954,192211719.7824707,15.8,1442.31,2003-09-01,-1.0,-1.8369701987210297e-16,1.0,5.51091059616309e-16,0.13043478260869565,0.7272727272727273,3,0,0,0,1497.31,1558.93,1507.32,1367.84,1478.6233333333332,1475.3972274346772,1513.24,1487.8475811876924,1469.0708333333332,1475.5674841423681,9.552500000000009,0.05444350216399574,23657.498,76.78022723525693,17.975818190987646,-0.0337499999999995,17.03333333333333,-55.0,-56.059999999999945,0.1922117197824707,0.17975818190987644,0.20975045102191053
2003,10,91.01489962255528,20.16550354457157,202918355.5225674,15.4,1460.28,2003-10-01,-0.8660254037844386,0.5000000000000001,6.123233995736766e-16,-1.0,0.13043478260869565,0.8181818181818182,4,0,0,0,1442.31,1496.25,1545.29,1351.83,1466.6333333333332,1467.8386137173386,1499.0716666666667,1479.9711294197803,1478.1083333333333,1473.2155635050808,-11.475000000000136,0.08022458445218716,22211.574,75.66174313053601,18.35361280947464,-0.03333333333333144,16.033333333333335,17.970000000000027,72.97000000000003,0.2029183555225674,0.18353612809474643,0.2227060078682625
2003,11,90.76312752440742,18.53956295465652,188746076.6431817,15.8,1475.83,2003-11-01,-0.5000000000000004,0.8660254037844384,-1.0,-2.4499125789312946e-15,0.13043478260869565,0.9090909090909091,4,0,0,0,1460.28,1497.31,1539.35,1334.12,1459.4733333333334,1471.8343068586692,1488.485,1478.7879495855573,1489.9175000000002,1473.6177845042992,-30.444166666666888,0.10621983030012294,23072.424,76.35198913186505,16.827087167002695,-0.0337499999999995,15.666666666666666,15.549999999999955,-2.4200000000000728,0.18874607664318171,0.16827087167002694,0.2077257098513159
2003,12,90.65631976492332,18.38967712789968,187570867.9503883,16.9,1481.89,2003-12-01,-2.4492935982947064e-16,1.0,-7.347880794884119e-16,1.0,0.13043478260869565,1.0,4,0,0,1,1475.83,1442.31,1558.93,1360.91,1472.6666666666667,1476.8621534293347,1475.6449999999998,1479.6742497039695,1499.9991666666667,1474.8904330420992,-27.332499999999982,0.08889640020280543,24941.527,76.33760831586058,16.671404500805703,-0.03333333333333499,16.03333333333333,6.060000000000173,-9.489999999999782,0.18757086795038833,0.16671404500805703,0.2066752689357983
2004,1,89.19087107663503,17.961248844251617,197715283.31381056,18.07,1565.57,2004-01-01,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.17391304347826086,0.0,1,1,0,1,1481.89,1460.28,1496.25,1498.56,1507.7633333333333,1521.2160767146675,1487.198333333333,1504.2158926456925,1505.5833333333333,1488.8411356510069,2.1800000000000637,0.0447162609438394,26777.752300000004,74.46750686011438,16.01979430043006,-0.3633333333333333,16.923333333333332,83.67999999999984,77.61999999999966,0.19771528331381055,0.1601979430043006,0.2214283284840159
